id,award,year,league,playerID,pointsWon,pointsMax,votesFirst,createdAt,updatedAt
2038,MVP,1945,NL,adamsac01,4,336,0,,
2039,MVP,1945,NL,adamsbu01,12,336,0,,
2040,MVP,1945,NL,barrejo01,8,336,0,,
2041,MVP,1945,NL,barrere01,151,336,1,,
2042,MVP,1945,NL,borowha01,84,336,1,,
2043,MVP,1945,NL,brechha01,31,336,0,,
2044,MVP,1945,NL,cavarph01,279,336,15,,
2045,MVP,1945,NL,dimagvi01,1,336,0,,
2046,MVP,1945,NL,elliobo01,15,336,0,,
2047,MVP,1945,NL,galanau01,18,336,0,,
2048,MVP,1945,NL,greggha01,2,336,0,,
2049,MVP,1945,NL,hackst01,42,336,0,,
2050,MVP,1945,NL,heussed01,7,336,0,,
2051,MVP,1945,NL,holmeto01,175,336,3,,
2052,MVP,1945,NL,hoppjo01,17,336,0,,
2053,MVP,1945,NL,johnsdo02,7,336,0,,
2054,MVP,1945,NL,karlan01,4,336,0,,
2055,MVP,1945,NL,kerrbu01,7,336,0,,
2056,MVP,1945,NL,kurowwh01,90,336,0,,
2057,MVP,1945,NL,lopezal01,2,336,0,,
2058,MVP,1945,NL,lowrepe01,5,336,0,,
2059,MVP,1945,NL,marioma01,69,336,0,,
2060,MVP,1945,NL,masiph01,2,336,0,,
2061,MVP,1945,NL,mccorfr01,6,336,0,,
2062,MVP,1945,NL,milleed03,2,336,0,,
2063,MVP,1945,NL,olmolu01,13,336,0,,
2064,MVP,1945,NL,ottme01,22,336,0,,
2065,MVP,1945,NL,pafkoan01,131,336,4,,
2066,MVP,1945,NL,passecl01,9,336,0,,
2067,MVP,1945,NL,rosengo01,56,336,0,,
2068,MVP,1945,NL,salkebi01,6,336,0,,
2069,MVP,1945,NL,stanked01,1,336,0,,
2070,MVP,1945,NL,walkedi02,66,336,0,,
2071,MVP,1945,NL,wyseha01,72,336,0,,
2072,MVP,1946,AL,applilu01,26,336,0,,
2073,MVP,1946,AL,berarjo01,2,336,0,,
2074,MVP,1946,AL,boudrlo01,37,336,0,,
2075,MVP,1946,AL,caldwea01,18,336,0,,
2076,MVP,1946,AL,chandsp01,12,336,0,,
2077,MVP,1946,AL,dimagdo01,56,336,0,,
2078,MVP,1946,AL,dimagjo01,6,336,0,,
2079,MVP,1946,AL,doerrbo01,158,336,5,,
2080,MVP,1946,AL,fellebo01,105,336,1,,
2081,MVP,1946,AL,ferrida01,94,336,1,,
2082,MVP,1946,AL,greenha01,91,336,2,,
2083,MVP,1946,AL,henrito01,1,336,0,,
2084,MVP,1946,AL,hughste01,19,336,0,,
2085,MVP,1946,AL,kellech01,17,336,0,,
2086,MVP,1946,AL,kellge01,12,336,0,,
2087,MVP,1946,AL,marchph01,5,336,0,,
2088,MVP,1946,AL,newhoha01,197,336,3,,
2089,MVP,1946,AL,newsobo01,6,336,0,,
2090,MVP,1946,AL,peskyjo01,141,336,2,,
2091,MVP,1946,AL,robinaa01,12,336,0,,
2092,MVP,1946,AL,rosarbu01,4,336,0,,
2093,MVP,1946,AL,spencst01,4,336,0,,
2094,MVP,1946,AL,stephve01,6,336,0,,
2095,MVP,1946,AL,vernomi01,134,336,1,,
2096,MVP,1946,AL,wagneha01,1,336,0,,
2097,MVP,1946,AL,willite01,224,336,9,,
2098,MVP,1946,AL,yorkru01,28,336,0,,
2099,MVP,1946,NL,brechha01,14,336,0,,
2100,MVP,1946,NL,cavarph01,49,336,0,,
2101,MVP,1946,NL,coxbi02,5,336,0,,
2102,MVP,1946,NL,edwarbr01,20,336,0,,
2103,MVP,1946,NL,ennisde01,61,336,0,,
2104,MVP,1946,NL,furilca01,1,336,0,,
2105,MVP,1946,NL,gustifr01,4,336,0,,
2106,MVP,1946,NL,hattogr01,12,336,0,,
2107,MVP,1946,NL,higbeki01,18,336,0,,
2108,MVP,1946,NL,holmeto01,11,336,0,,
2109,MVP,1946,NL,hoppjo01,34,336,0,,
2110,MVP,1946,NL,juddos01,1,336,0,,
2111,MVP,1946,NL,kerrbu01,37,336,0,,
2112,MVP,1946,NL,kinerra01,3,336,0,,
2113,MVP,1946,NL,kurowwh01,3,336,0,,
2114,MVP,1946,NL,lowrepe01,2,336,0,,
2115,MVP,1946,NL,marioma01,4,336,0,,
2116,MVP,1946,NL,masiph01,7,336,0,,
2117,MVP,1946,NL,mccorfr01,2,336,0,,
2118,MVP,1946,NL,mizejo01,14,336,0,,
2119,MVP,1946,NL,muellra01,3,336,0,,
2120,MVP,1946,NL,musiast01,319,336,22,,
2121,MVP,1946,NL,polleho01,116,336,0,,
2122,MVP,1946,NL,reesepe01,79,336,0,,
2123,MVP,1946,NL,reisepe01,58,336,0,,
2124,MVP,1946,NL,rowesc01,8,336,0,,
2125,MVP,1946,NL,sainjo01,95,336,0,,
2126,MVP,1946,NL,schmijo01,3,336,0,,
2127,MVP,1946,NL,schoere01,6,336,0,,
2128,MVP,1946,NL,slaugen01,144,336,2,,
2129,MVP,1946,NL,stanked01,67,336,0,,
2130,MVP,1946,NL,taborji01,10,336,0,,
2131,MVP,1946,NL,vandejo01,7,336,0,,
2132,MVP,1946,NL,verbaem01,10,336,0,,
2133,MVP,1946,NL,waitked01,21,336,0,,
2134,MVP,1946,NL,walkedi02,159,336,0,,
2135,MVP,1946,NL,walkeha01,9,336,0,,
2136,MVP,1947,AL,applilu01,43,336,0,,
2137,MVP,1947,AL,berrayo01,18,336,0,,
2138,MVP,1947,AL,boudrlo01,168,336,1,,
2139,MVP,1947,AL,chrisma01,4,336,0,,
2140,MVP,1947,AL,cullero01,3,336,0,,
2141,MVP,1947,AL,dillibo01,13,336,0,,
2142,MVP,1947,AL,dimagjo01,202,336,8,,
2143,MVP,1947,AL,dobsojo01,3,336,0,,
2144,MVP,1947,AL,doerrbo01,6,336,0,,
2145,MVP,1947,AL,fainfe01,9,336,0,,
2146,MVP,1947,AL,fellebo01,58,336,0,,
2147,MVP,1947,AL,gordojo01,59,336,0,,
2148,MVP,1947,AL,heathje01,1,336,0,,
2149,MVP,1947,AL,henrito01,33,336,0,,
2150,MVP,1947,AL,hutchfr01,8,336,0,,
2151,MVP,1947,AL,johnsbi03,9,336,0,,
2152,MVP,1947,AL,joosted01,35,336,2,,
2153,MVP,1947,AL,kellge01,132,336,0,,
2154,MVP,1947,AL,lopated01,1,336,0,,
2155,MVP,1947,AL,marchph01,47,336,0,,
2156,MVP,1947,AL,mccahbi01,4,336,0,,
2157,MVP,1947,AL,mccosba01,35,336,0,,
2158,MVP,1947,AL,mcquige02,77,336,3,,
2159,MVP,1947,AL,mitchda01,4,336,0,,
2160,MVP,1947,AL,pagejo01,167,336,7,,
2161,MVP,1947,AL,peskyjo01,11,336,0,,
2162,MVP,1947,AL,reynoal01,18,336,0,,
2163,MVP,1947,AL,rosarbu01,6,336,0,,
2164,MVP,1947,AL,sheasp01,23,336,0,,
2165,MVP,1947,AL,spencst01,9,336,0,,
2166,MVP,1947,AL,stephve01,1,336,0,,
2167,MVP,1947,AL,willite01,201,336,3,,
2168,MVP,1947,AL,wrighta01,1,336,0,,
2169,MVP,1947,AL,wynnea01,7,336,0,,
2170,MVP,1947,NL,blackew01,175,336,2,,
2171,MVP,1947,NL,brancra01,40,336,0,,
2172,MVP,1947,NL,caseyhu01,37,336,0,,
2173,MVP,1947,NL,cavarph01,6,336,0,,
2174,MVP,1947,NL,coopewa01,19,336,0,,
2175,MVP,1947,NL,edwarbr01,140,336,3,,
2176,MVP,1947,NL,elliobo01,205,336,9,,
2177,MVP,1947,NL,jansela01,91,336,1,,
2178,MVP,1947,NL,kinerra01,101,336,0,,
2179,MVP,1947,NL,kurowwh01,45,336,0,,
2180,MVP,1947,NL,leonadu02,32,336,1,,
2181,MVP,1947,NL,lowrepe01,2,336,0,,
2182,MVP,1947,NL,marshwi01,20,336,1,,
2183,MVP,1947,NL,milleed03,2,336,0,,
2184,MVP,1947,NL,mizejo01,144,336,2,,
2185,MVP,1947,NL,musiast01,12,336,0,,
2186,MVP,1947,NL,pafkoan01,1,336,0,,
2187,MVP,1947,NL,reesepe01,80,336,2,,
2188,MVP,1947,NL,robinja02,106,336,1,,
2189,MVP,1947,NL,sainjo01,20,336,0,,
2190,MVP,1947,NL,slaugen01,12,336,0,,
2191,MVP,1947,NL,spahnwa01,26,336,0,,
2192,MVP,1947,NL,stanked01,32,336,0,,
2193,MVP,1947,NL,verbaem01,9,336,0,,
2194,MVP,1947,NL,walkedi02,14,336,1,,
2195,MVP,1947,NL,walkeha01,45,336,0,,
2196,MVP,1948,AL,applilu01,8,336,0,,
2197,MVP,1948,AL,beardge01,52,336,0,,
2198,MVP,1948,AL,berrayo01,3,336,0,,
2199,MVP,1948,AL,boudrlo01,324,336,22,,
2200,MVP,1948,AL,brisslo01,5,336,0,,
2201,MVP,1948,AL,dillibo01,10,336,0,,
2202,MVP,1948,AL,dimagdo01,3,336,0,,
2203,MVP,1948,AL,dimagjo01,213,336,2,,
2204,MVP,1948,AL,dobsojo01,5,336,0,,
2205,MVP,1948,AL,dobyla01,3,336,0,,
2206,MVP,1948,AL,doerrbo01,10,336,0,,
2207,MVP,1948,AL,eversho01,13,336,0,,
2208,MVP,1948,AL,fainfe01,5,336,0,,
2209,MVP,1948,AL,fannicl01,2,336,0,,
2210,MVP,1948,AL,fellebo01,6,336,0,,
2211,MVP,1948,AL,goodmbi01,4,336,0,,
2212,MVP,1948,AL,gordojo01,63,336,0,,
2213,MVP,1948,AL,heganji01,10,336,0,,
2214,MVP,1948,AL,henrito01,63,336,0,,
2215,MVP,1948,AL,joosted01,39,336,0,,
2216,MVP,1948,AL,kellge01,14,336,0,,
2217,MVP,1948,AL,keltnke01,18,336,0,,
2218,MVP,1948,AL,lemonbo01,101,336,0,,
2219,MVP,1948,AL,majesha01,23,336,0,,
2220,MVP,1948,AL,mccosba01,4,336,0,,
2221,MVP,1948,AL,mullipa01,1,336,0,,
2222,MVP,1948,AL,newhoha01,48,336,0,,
2223,MVP,1948,AL,priddje01,16,336,0,,
2224,MVP,1948,AL,raschvi01,23,336,0,,
2225,MVP,1948,AL,rizzuph01,1,336,0,,
2226,MVP,1948,AL,stephve01,121,336,0,,
2227,MVP,1948,AL,tebbebi01,23,336,0,,
2228,MVP,1948,AL,willite01,171,336,0,,
2229,MVP,1948,AL,zarilal01,11,336,0,,
2230,MVP,1948,NL,ashburi01,48,336,0,,
2231,MVP,1948,NL,barnere02,15,336,0,,
2232,MVP,1948,NL,brancra01,8,336,0,,
2233,MVP,1948,NL,brechha01,61,336,0,,
2234,MVP,1948,NL,camparo01,8,336,0,,
2235,MVP,1948,NL,cavarph01,6,336,0,,
2236,MVP,1948,NL,chesnbo01,8,336,0,,
2237,MVP,1948,NL,darkal01,174,336,1,,
2238,MVP,1948,NL,elliobo01,33,336,0,,
2239,MVP,1948,NL,ennisde01,3,336,0,,
2240,MVP,1948,NL,gordosi01,72,336,0,,
2241,MVP,1948,NL,hattogr01,3,336,0,,
2242,MVP,1948,NL,hodgegi01,1,336,0,,
2243,MVP,1948,NL,jansela01,2,336,0,,
2244,MVP,1948,NL,kinerra01,55,336,0,,
2245,MVP,1948,NL,lockmwh01,1,336,0,,
2246,MVP,1948,NL,milleed03,4,336,0,,
2247,MVP,1948,NL,mizejo01,22,336,0,,
2248,MVP,1948,NL,murtada01,52,336,0,,
2249,MVP,1948,NL,musiast01,303,336,18,,
2250,MVP,1948,NL,pafkoan01,25,336,0,,
2251,MVP,1948,NL,reesepe01,60,336,0,,
2252,MVP,1948,NL,robinja02,30,336,0,,
2253,MVP,1948,NL,rojekst01,51,336,0,,
2254,MVP,1948,NL,sainjo01,223,336,5,,
2255,MVP,1948,NL,sauerha01,1,336,0,,
2256,MVP,1948,NL,schmijo01,37,336,0,,
2257,MVP,1948,NL,slaugen01,55,336,0,,
2258,MVP,1948,NL,spahnwa01,31,336,0,,
2259,MVP,1948,NL,vandejo01,13,336,0,,
2260,MVP,1948,NL,walkedi02,2,336,0,,
2261,MVP,1948,NL,wyrosjo01,9,336,0,,
2262,MVP,1949,AL,applilu01,3,336,0,,
2263,MVP,1949,AL,berrayo01,9,336,0,,
2264,MVP,1949,AL,boudrlo01,10,336,0,,
2265,MVP,1949,AL,dimagdo01,7,336,0,,
2266,MVP,1949,AL,dimagjo01,18,336,0,,
2267,MVP,1949,AL,doerrbo01,7,336,0,,
2268,MVP,1949,AL,henrito01,121,336,1,,
2269,MVP,1949,AL,houttar01,3,336,0,,
2270,MVP,1949,AL,joosted01,11,336,0,,
2271,MVP,1949,AL,kellge01,80,336,0,,
2272,MVP,1949,AL,kellnal01,6,336,0,,
2273,MVP,1949,AL,kindeel01,122,336,0,,
2274,MVP,1949,AL,lemonbo01,57,336,0,,
2275,MVP,1949,AL,mitchda01,2,336,0,,
2276,MVP,1949,AL,pagejo01,166,336,3,,
2277,MVP,1949,AL,parneme01,151,336,1,,
2278,MVP,1949,AL,priddje01,3,336,0,,
2279,MVP,1949,AL,raschvi01,19,336,0,,
2280,MVP,1949,AL,reynoal01,2,336,0,,
2281,MVP,1949,AL,rizzuph01,175,336,5,,
2282,MVP,1949,AL,robined01,6,336,0,,
2283,MVP,1949,AL,sievero01,6,336,0,,
2284,MVP,1949,AL,stephve01,100,336,1,,
2285,MVP,1949,AL,tebbebi01,6,336,0,,
2286,MVP,1949,AL,truckvi01,3,336,0,,
2287,MVP,1949,AL,wertzvi01,51,336,0,,
2288,MVP,1949,AL,willite01,272,336,13,,
2289,MVP,1949,NL,ashburi01,6,336,0,,
2290,MVP,1949,NL,camparo01,22,336,0,,
2291,MVP,1949,NL,darkal01,3,336,0,,
2292,MVP,1949,NL,ennisde01,28,336,0,,
2293,MVP,1949,NL,furilca01,68,336,2,,
2294,MVP,1949,NL,gordosi01,1,336,0,,
2295,MVP,1949,NL,hamnegr01,9,336,0,,
2296,MVP,1949,NL,heintke01,48,336,1,,
2297,MVP,1949,NL,hodgegi01,29,336,0,,
2298,MVP,1949,NL,joneswi01,2,336,0,,
2299,MVP,1949,NL,kinerra01,133,336,0,,
2300,MVP,1949,NL,lockmwh01,9,336,0,,
2301,MVP,1949,NL,marioma01,3,336,0,,
2302,MVP,1949,NL,marshwi01,2,336,0,,
2303,MVP,1949,NL,meyerru01,8,336,0,,
2304,MVP,1949,NL,musiast01,226,336,5,,
2305,MVP,1949,NL,newcodo01,55,336,0,,
2306,MVP,1949,NL,polleho01,29,336,0,,
2307,MVP,1949,NL,raffeke01,8,336,0,,
2308,MVP,1949,NL,reesepe01,118,336,2,,
2309,MVP,1949,NL,robinja02,264,336,12,,
2310,MVP,1949,NL,roepr01,21,336,0,,
2311,MVP,1949,NL,sauerha01,8,336,0,,
2312,MVP,1949,NL,schmijo01,6,336,0,,
2313,MVP,1949,NL,schoere01,30,336,0,,
2314,MVP,1949,NL,sisledi01,1,336,0,,
2315,MVP,1949,NL,slaugen01,181,336,2,,
2316,MVP,1949,NL,spahnwa01,60,336,0,,
2317,MVP,1949,NL,thomsbo01,25,336,0,,
2318,MVP,1949,NL,torgeea01,2,336,0,,
2319,MVP,1949,NL,wilkste01,8,336,0,,
2320,MVP,1950,AL,berrayo01,146,336,3,,
2321,MVP,1950,AL,carrach01,21,336,0,,
2322,MVP,1950,AL,dentesa01,1,336,0,,
2323,MVP,1950,AL,dimagdo01,17,336,0,,
2324,MVP,1950,AL,dimagjo01,54,336,0,,
2325,MVP,1950,AL,dobyla01,57,336,0,,
2326,MVP,1950,AL,doerrbo01,15,336,0,,
2327,MVP,1950,AL,dropowa01,75,336,0,,
2328,MVP,1950,AL,eversho01,38,336,0,,
2329,MVP,1950,AL,fordwh01,7,336,0,,
2330,MVP,1950,AL,garvene01,6,336,0,,
2331,MVP,1950,AL,goodmbi01,180,336,4,,
2332,MVP,1950,AL,houttar01,6,336,0,,
2333,MVP,1950,AL,kellge01,127,336,0,,
2334,MVP,1950,AL,lemonbo01,102,336,0,,
2335,MVP,1950,AL,lollash01,4,336,0,,
2336,MVP,1950,AL,lopated01,3,336,0,,
2337,MVP,1950,AL,mizejo01,11,336,0,,
2338,MVP,1950,AL,norenir01,16,336,0,,
2339,MVP,1950,AL,parneme01,7,336,0,,
2340,MVP,1950,AL,phillda01,1,336,0,,
2341,MVP,1950,AL,priddje01,11,336,0,,
2342,MVP,1950,AL,raschvi01,63,336,0,,
2343,MVP,1950,AL,rizzuph01,284,336,16,,
2344,MVP,1950,AL,rosenal01,11,336,0,,
2345,MVP,1950,AL,stephve01,6,336,0,,
2346,MVP,1950,AL,troutdi01,21,336,0,,
2347,MVP,1950,AL,wertzvi01,50,336,0,,
2348,MVP,1950,AL,willite01,7,336,0,,
2349,MVP,1950,AL,woodke01,2,336,0,,
2350,MVP,1950,AL,yosted01,8,336,0,,
2351,MVP,1950,NL,bickfve01,4,336,0,,
2352,MVP,1950,NL,blackew01,41,336,0,,
2353,MVP,1950,NL,camparo01,29,336,0,,
2354,MVP,1950,NL,elliobo01,8,336,0,,
2355,MVP,1950,NL,ennisde01,104,336,0,,
2356,MVP,1950,NL,furilca01,4,336,0,,
2357,MVP,1950,NL,gordosi01,11,336,0,,
2358,MVP,1950,NL,hamnegr01,79,336,2,,
2359,MVP,1950,NL,hearnji01,10,336,0,,
2360,MVP,1950,NL,hodgegi01,55,336,0,,
2361,MVP,1950,NL,jansela01,2,336,0,,
2362,MVP,1950,NL,jethrsa01,6,336,0,,
2363,MVP,1950,NL,joneswi01,1,336,0,,
2364,MVP,1950,NL,kinerra01,91,336,1,,
2365,MVP,1950,NL,kluszte01,14,336,0,,
2366,MVP,1950,NL,konstji01,286,336,18,,
2367,MVP,1950,NL,maglisa01,51,336,0,,
2368,MVP,1950,NL,musiast01,158,336,1,,
2369,MVP,1950,NL,newcodo01,14,336,0,,
2370,MVP,1950,NL,pafkoan01,38,336,0,,
2371,MVP,1950,NL,reesepe01,8,336,0,,
2372,MVP,1950,NL,roberro01,68,336,0,,
2373,MVP,1950,NL,robinja02,23,336,0,,
2374,MVP,1950,NL,roepr01,15,336,0,,
2375,MVP,1950,NL,sainjo01,12,336,0,,
2376,MVP,1950,NL,sauerha01,5,336,0,,
2377,MVP,1950,NL,seminan01,25,336,0,,
2378,MVP,1950,NL,simmocu01,22,336,0,,
2379,MVP,1950,NL,sisledi01,2,336,0,,
2380,MVP,1950,NL,snidedu01,53,336,0,,
2381,MVP,1950,NL,spahnwa01,14,336,0,,
2382,MVP,1950,NL,stanked01,144,336,2,,
2383,MVP,1950,NL,thompha02,2,336,0,,
2384,MVP,1950,NL,torgeea01,6,336,0,,
2385,MVP,1950,NL,waitked01,8,336,0,,
2386,MVP,1950,NL,westrwe01,3,336,0,,
2387,MVP,1951,AL,avilabo01,49,336,0,,
2388,MVP,1951,AL,berrayo01,184,336,6,,
2389,MVP,1951,AL,busbyji01,2,336,0,,
2390,MVP,1951,AL,coangi01,8,336,0,,
2391,MVP,1951,AL,dimagdo01,16,336,0,,
2392,MVP,1951,AL,fainfe01,103,336,1,,
2393,MVP,1951,AL,fellebo01,118,336,0,,
2394,MVP,1951,AL,foxne01,25,336,0,,
2395,MVP,1951,AL,garcimi01,11,336,0,,
2396,MVP,1951,AL,garvene01,157,336,6,,
2397,MVP,1951,AL,goodmbi01,21,336,0,,
2398,MVP,1951,AL,joosted01,32,336,0,,
2399,MVP,1951,AL,kellge01,30,336,0,,
2400,MVP,1951,AL,kindeel01,66,336,2,,
2401,MVP,1951,AL,lopated01,44,336,1,,
2402,MVP,1951,AL,mcdougi01,63,336,0,,
2403,MVP,1951,AL,minosmi01,120,336,1,,
2404,MVP,1951,AL,mitchda01,4,336,0,,
2405,MVP,1951,AL,mizejo01,2,336,0,,
2406,MVP,1951,AL,norenir01,4,336,0,,
2407,MVP,1951,AL,parneme01,7,336,0,,
2408,MVP,1951,AL,peskyjo01,5,336,0,,
2409,MVP,1951,AL,raschvi01,64,336,0,,
2410,MVP,1951,AL,reynoal01,125,336,6,,
2411,MVP,1951,AL,rizzuph01,47,336,1,,
2412,MVP,1951,AL,robined01,7,336,0,,
2413,MVP,1951,AL,shantbo01,14,336,0,,
2414,MVP,1951,AL,truckvi01,2,336,0,,
2415,MVP,1951,AL,willite01,35,336,0,,
2416,MVP,1951,AL,woodlge01,5,336,0,,
2417,MVP,1951,AL,wynnea01,29,336,0,,
2418,MVP,1951,AL,yosted01,2,336,0,,
2419,MVP,1951,AL,zernigu01,15,336,0,,
2420,MVP,1951,NL,ashburi01,69,336,0,,
2421,MVP,1951,NL,blackew01,6,336,0,,
2422,MVP,1951,NL,camparo01,243,336,11,,
2423,MVP,1951,NL,cavarph01,1,336,0,,
2424,MVP,1951,NL,darkal01,30,336,0,,
2425,MVP,1951,NL,dicksmu01,59,336,1,,
2426,MVP,1951,NL,furilca01,6,336,0,,
2427,MVP,1951,NL,gordosi01,10,336,0,,
2428,MVP,1951,NL,hodgegi01,10,336,0,,
2429,MVP,1951,NL,irvinmo01,166,336,5,,
2430,MVP,1951,NL,jansela01,26,336,0,,
2431,MVP,1951,NL,kinerra01,49,336,0,,
2432,MVP,1951,NL,maglisa01,153,336,1,,
2433,MVP,1951,NL,musiast01,191,336,2,,
2434,MVP,1951,NL,newcodo01,3,336,0,,
2435,MVP,1951,NL,raffeke01,8,336,0,,
2436,MVP,1951,NL,reesepe01,15,336,0,,
2437,MVP,1951,NL,roberro01,27,336,0,,
2438,MVP,1951,NL,robinja02,92,336,1,,
2439,MVP,1951,NL,roepr01,138,336,2,,
2440,MVP,1951,NL,sauerha01,1,336,0,,
2441,MVP,1951,NL,spahnwa01,45,336,0,,
2442,MVP,1951,NL,thomsbo01,62,336,1,,
2443,MVP,1951,NL,wyrosjo01,6,336,0,,
2444,MVP,1952,AL,avilabo01,3,336,0,,
2445,MVP,1952,AL,bauerha01,10,336,0,,
2446,MVP,1952,AL,berrayo01,104,336,0,,
2447,MVP,1952,AL,collijo01,2,336,0,,
2448,MVP,1952,AL,courtcl01,7,336,0,,
2449,MVP,1952,AL,dobyla01,46,336,0,,
2450,MVP,1952,AL,dropowa01,5,336,0,,
2451,MVP,1952,AL,eastelu01,40,336,0,,
2452,MVP,1952,AL,fainfe01,66,336,0,,
2453,MVP,1952,AL,foxne01,59,336,1,,
2454,MVP,1952,AL,garcimi01,52,336,0,,
2455,MVP,1952,AL,gernedi01,6,336,0,,
2456,MVP,1952,AL,goodmbi01,18,336,0,,
2457,MVP,1952,AL,jenseja01,12,336,0,,
2458,MVP,1952,AL,joosted01,20,336,0,,
2459,MVP,1952,AL,lemonbo01,58,336,0,,
2460,MVP,1952,AL,mantlmi01,143,336,3,,
2461,MVP,1952,AL,marreco01,1,336,0,,
2462,MVP,1952,AL,mitchda01,11,336,0,,
2463,MVP,1952,AL,paigesa01,12,336,0,,
2464,MVP,1952,AL,piercbi02,3,336,0,,
2465,MVP,1952,AL,portebo01,1,336,0,,
2466,MVP,1952,AL,raschvi01,12,336,0,,
2467,MVP,1952,AL,reynoal01,183,336,4,,
2468,MVP,1952,AL,rizzuph01,33,336,0,,
2469,MVP,1952,AL,robined01,47,336,0,,
2470,MVP,1952,AL,rogovsa01,4,336,0,,
2471,MVP,1952,AL,rosenal01,51,336,0,,
2472,MVP,1952,AL,runnepe01,8,336,0,,
2473,MVP,1952,AL,sainjo01,3,336,0,,
2474,MVP,1952,AL,shantbo01,280,336,16,,
2475,MVP,1952,AL,whitesa02,4,336,0,,
2476,MVP,1952,AL,woodlge01,10,336,0,,
2477,MVP,1952,AL,wynnea01,99,336,0,,
2478,MVP,1952,AL,youngbo01,3,336,0,,
2479,MVP,1952,NL,adamsbo03,9,336,0,,
2480,MVP,1952,NL,atwelto01,2,336,0,,
2481,MVP,1952,NL,baumhfr01,16,336,0,,
2482,MVP,1952,NL,blackjo02,208,336,8,,
2483,MVP,1952,NL,brazlal01,3,336,0,,
2484,MVP,1952,NL,camparo01,25,336,0,,
2485,MVP,1952,NL,coopewa01,1,336,0,,
2486,MVP,1952,NL,coxbi02,8,336,0,,
2487,MVP,1952,NL,darkal01,24,336,0,,
2488,MVP,1952,NL,dicksmu01,22,336,0,,
2489,MVP,1952,NL,ennisde01,18,336,0,,
2490,MVP,1952,NL,gordosi01,6,336,0,,
2491,MVP,1952,NL,hackewa02,8,336,0,,
2492,MVP,1952,NL,hamnegr01,5,336,0,,
2493,MVP,1952,NL,hemusso01,5,336,0,,
2494,MVP,1952,NL,hodgegi01,15,336,0,,
2495,MVP,1952,NL,irvinmo01,5,336,0,,
2496,MVP,1952,NL,kinerra01,8,336,0,,
2497,MVP,1952,NL,kluszte01,16,336,0,,
2498,MVP,1952,NL,lockmwh01,18,336,0,,
2499,MVP,1952,NL,loganjo01,3,336,0,,
2500,MVP,1952,NL,maglisa01,8,336,0,,
2501,MVP,1952,NL,matheed01,13,336,0,,
2502,MVP,1952,NL,mcmilro01,15,336,0,,
2503,MVP,1952,NL,metkoca01,2,336,0,,
2504,MVP,1952,NL,musiast01,127,336,0,,
2505,MVP,1952,NL,raffeke01,8,336,0,,
2506,MVP,1952,NL,reesepe01,29,336,0,,
2507,MVP,1952,NL,roberro01,211,336,7,,
2508,MVP,1952,NL,robinja02,31,336,0,,
2509,MVP,1952,NL,roepr01,7,336,0,,
2510,MVP,1952,NL,sauerha01,226,336,8,,
2511,MVP,1952,NL,schoere01,25,336,0,,
2512,MVP,1952,NL,shubage01,5,336,0,,
2513,MVP,1952,NL,slaugen01,92,336,0,,
2514,MVP,1952,NL,snidedu01,29,336,1,,
2515,MVP,1952,NL,spahnwa01,8,336,0,,
2516,MVP,1952,NL,thomsbo01,17,336,0,,
2517,MVP,1952,NL,wilheho01,133,336,0,,
2518,MVP,1952,NL,yuhased01,5,336,0,,
2519,MVP,1953,AL,bauerha01,37,336,0,,
2520,MVP,1953,AL,berrayo01,167,336,0,,
2521,MVP,1953,AL,boonera01,59,336,0,,
2522,MVP,1953,AL,carrach01,1,336,0,,
2523,MVP,1953,AL,fordwh01,8,336,0,,
2524,MVP,1953,AL,goodmbi01,5,336,0,,
2525,MVP,1953,AL,kellge01,1,336,0,,
2526,MVP,1953,AL,kindeel01,41,336,0,,
2527,MVP,1953,AL,kuennha01,23,336,0,,
2528,MVP,1953,AL,lemonbo01,22,336,0,,
2529,MVP,1953,AL,lopated01,18,336,0,,
2530,MVP,1953,AL,mantlmi01,4,336,0,,
2531,MVP,1953,AL,martibi02,2,336,0,,
2532,MVP,1953,AL,minosmi01,100,336,0,,
2533,MVP,1953,AL,parneme01,27,336,0,,
2534,MVP,1953,AL,phillda01,11,336,0,,
2535,MVP,1953,AL,piercbi02,55,336,0,,
2536,MVP,1953,AL,piersji01,56,336,0,,
2537,MVP,1953,AL,portebo01,64,336,0,,
2538,MVP,1953,AL,reynoal01,37,336,0,,
2539,MVP,1953,AL,rizzuph01,76,336,0,,
2540,MVP,1953,AL,rosenal01,336,336,24,,
2541,MVP,1953,AL,truckvi01,81,336,0,,
2542,MVP,1953,AL,vernomi01,162,336,0,,
2543,MVP,1953,AL,willite01,1,336,0,,
2544,MVP,1953,AL,woodlge01,3,336,0,,
2545,MVP,1953,AL,yosted01,3,336,0,,
2546,MVP,1953,AL,zernigu01,16,336,0,,
2547,MVP,1953,NL,ashburi01,5,336,0,,
2548,MVP,1953,NL,bellgu01,3,336,0,,
2549,MVP,1953,NL,camparo01,297,336,17,,
2550,MVP,1953,NL,crandde01,1,336,0,,
2551,MVP,1953,NL,ennisde01,14,336,0,,
2552,MVP,1953,NL,erskica01,54,336,0,,
2553,MVP,1953,NL,furilca01,54,336,0,,
2554,MVP,1953,NL,gomezru01,2,336,0,,
2555,MVP,1953,NL,haddiha01,9,336,0,,
2556,MVP,1953,NL,hamnegr01,2,336,0,,
